Timestamp, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
10-28-2020 11:12:29.660 AM, 0.05626266, 0.184205, 0.01679673, 250.965, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.692 AM, 0.0593617, 0.184205, 0.01788564, 251.5056, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.720 AM, 0.06178392, 0.184205, 0.01863602, 251.8314, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.752 AM, 0.0636232, 0.184205, 0.01918622, 252.177, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.788 AM, 0.06586912, 0.184205, 0.01990288, 252.4652, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.820 AM, 0.06850199, 0.184205, 0.02068317, 252.8304, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.864 AM, 0.07075419, 0.184205, 0.0214266, 253.0688, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.892 AM, 0.07381894, 0.184205, 0.02252052, 253.4039, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.924 AM, 0.07586256, 0.184205, 0.02306182, 253.6967, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:29.964 AM, 0.07826201, 0.184205, 0.02385802, 253.9614, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.000 AM, 0.08103779, 0.184205, 0.02495553, 254.2443, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.032 AM, 0.08365675, 0.184205, 0.02572012, 254.6399, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.064 AM, 0.08595154, 0.184205, 0.02632634, 254.9861, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.096 AM, 0.08845429, 0.184205, 0.02683619, 255.315, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.136 AM, 0.09098092, 0.184205, 0.02727088, 255.6622, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.168 AM, 0.09393467, 0.184205, 0.02805627, 255.9603, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.200 AM, 0.0962824, 0.184205, 0.02860615, 256.3291, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.232 AM, 0.09859026, 0.184205, 0.02910595, 256.7167, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.276 AM, 0.1009485, 0.184205, 0.02968168, 256.989, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.312 AM, 0.1041454, 0.184205, 0.03035881, 257.5073, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.340 AM, 0.1068112, 0.184205, 0.03090703, 257.841, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.372 AM, 0.1088265, 0.184205, 0.03135179, 258.0424, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.408 AM, 0.1111568, 0.184205, 0.03181529, 258.399, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.453 AM, 0.1138207, 0.184205, 0.03228972, 258.8101, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.484 AM, 0.1170397, 0.184205, 0.032793, 259.3067, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.516 AM, 0.1193489, 0.184205, 0.03310042, 259.6631, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.544 AM, 0.1217422, 0.184205, 0.03351405, 259.9332, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.576 AM, 0.1237718, 0.184205, 0.03387933, 260.1298, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.624 AM, 0.1262763, 0.184205, 0.03428783, 260.4384, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.652 AM, 0.1301623, 0.184205, 0.03471806, 260.9403, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.680 AM, 0.132417, 0.184205, 0.03512053, 261.1591, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.720 AM, 0.1344124, 0.184205, 0.03542235, 261.4963, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.760 AM, 0.1372066, 0.184205, 0.03574637, 261.976, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.788 AM, 0.1403495, 0.184205, 0.03605353, 262.3623, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.821 AM, 0.1424116, 0.184205, 0.03622447, 262.7072, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.852 AM, 0.1448236, 0.184205, 0.03654386, 262.9679, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.896 AM, 0.1471308, 0.184205, 0.03680818, 263.3413, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.936 AM, 0.1504383, 0.184205, 0.03715414, 263.7638, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.960 AM, 0.1535451, 0.184205, 0.03746887, 264.1362, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:30.996 AM, 0.1553151, 0.184205, 0.03762662, 264.4324, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.028 AM, 0.1580385, 0.184205, 0.03786111, 264.7672, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.060 AM, 0.1604751, 0.184205, 0.03804114, 265.122, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.100 AM, 0.1628641, 0.184205, 0.03824817, 265.3578, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.140 AM, 0.1658414, 0.184205, 0.03842513, 265.7963, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.164 AM, 0.1688569, 0.184205, 0.03852356, 266.2424, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.200 AM, 0.1706304, 0.184205, 0.03853368, 266.5049, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.232 AM, 0.1732588, 0.184205, 0.03856828, 266.7491, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.276 AM, 0.1757109, 0.184205, 0.03865949, 267.0335, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.304 AM, 0.1791018, 0.184205, 0.03877965, 267.4292, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.344 AM, 0.1811831, 0.184205, 0.03884758, 267.6078, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.368 AM, 0.1841798, 0.184205, 0.03896429, 267.9059, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.412 AM, 0.1859537, 0.184205, 0.03905398, 268.1033, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.448 AM, 0.1892376, 0.184205, 0.03917775, 268.6144, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.476 AM, 0.1919619, 0.184205, 0.03927545, 268.9247, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.508 AM, 0.1940874, 0.184205, 0.03929519, 269.2126, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.548 AM, 0.1965957, 0.184205, 0.03934547, 269.4977, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.576 AM, 0.1996822, 0.184205, 0.03944815, 269.7726, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.620 AM, 0.2018565, 0.184205, 0.03944528, 270.0619, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.656 AM, 0.205242, 0.184205, 0.03936806, 270.5703, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.684 AM, 0.2079833, 0.184205, 0.0393083, 270.8139, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.716 AM, 0.2100631, 0.184205, 0.03926961, 270.9995, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.752 AM, 0.2125547, 0.184205, 0.03927205, 271.2855, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.792 AM, 0.2154489, 0.184205, 0.03921594, 271.6397, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.828 AM, 0.2185614, 0.184205, 0.03906849, 272.1119, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.856 AM, 0.2213437, 0.184205, 0.03885308, 272.5403, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.888 AM, 0.2234704, 0.184205, 0.03866526, 272.8398, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.920 AM, 0.2259198, 0.184205, 0.03846123, 273.104, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.968 AM, 0.2283722, 0.184205, 0.0383188, 273.3538, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:31.996 AM, 0.2320199, 0.184205, 0.03807494, 273.9369, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.032 AM, 0.2341702, 0.184205, 0.03792315, 274.1799, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.068 AM, 0.237013, 0.184205, 0.03770089, 274.5208, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.097 AM, 0.2398909, 0.184205, 0.03747536, 274.7791, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.131 AM, 0.242166, 0.184205, 0.03729965, 274.9988, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.176 AM, 0.2445232, 0.184205, 0.0371042, 275.386, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.204 AM, 0.2481591, 0.184205, 0.03671205, 275.9025, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.232 AM, 0.2503514, 0.184205, 0.0364324, 276.1718, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.264 AM, 0.2526215, 0.184205, 0.03612288, 276.4464, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.312 AM, 0.2549556, 0.184205, 0.03588369, 276.6575, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.345 AM, 0.2583836, 0.184205, 0.03549946, 277.256, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.376 AM, 0.2608015, 0.184205, 0.03520815, 277.5588, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.408 AM, 0.2631778, 0.184205, 0.03489828, 277.8621, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.436 AM, 0.2656336, 0.184205, 0.03449344, 278.2083, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.472 AM, 0.2676386, 0.184205, 0.03410894, 278.5431, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.520 AM, 0.2702727, 0.184205, 0.03358513, 278.9055, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.548 AM, 0.2736956, 0.184205, 0.03299844, 279.2533, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.584 AM, 0.275741, 0.184205, 0.03271322, 279.4863, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.616 AM, 0.2784337, 0.184205, 0.03224979, 279.8456, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.648 AM, 0.2809306, 0.184205, 0.03175225, 280.1664, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.680 AM, 0.2833962, 0.184205, 0.03121094, 280.527, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.716 AM, 0.2858105, 0.184205, 0.03070851, 280.7489, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.760 AM, 0.2884819, 0.184205, 0.03018266, 280.9974, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.796 AM, 0.2916315, 0.184205, 0.02946397, 281.5073, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.820 AM, 0.2942791, 0.184205, 0.02876673, 281.8719, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.852 AM, 0.2960196, 0.184205, 0.02837195, 282.0507, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.888 AM, 0.298309, 0.184205, 0.02784059, 282.4495, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.920 AM, 0.3008622, 0.184205, 0.02712766, 282.856, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:32.964 AM, 0.3031116, 0.184205, 0.02664915, 283.1019, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.005 AM, 0.3061969, 0.184205, 0.02591581, 283.5952, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.028 AM, 0.3091319, 0.184205, 0.02518526, 283.9776, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.060 AM, 0.3109863, 0.184205, 0.0247106, 284.1992, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.092 AM, 0.3133309, 0.184205, 0.02412107, 284.4029, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.124 AM, 0.3156041, 0.184205, 0.02350907, 284.7877, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.168 AM, 0.3179091, 0.184205, 0.02285175, 285.1064, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.204 AM, 0.3212835, 0.184205, 0.02194031, 285.5076, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.232 AM, 0.3239027, 0.184205, 0.02113314, 285.9217, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.264 AM, 0.3259223, 0.184205, 0.02050747, 286.1045, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.308 AM, 0.3281894, 0.184205, 0.0197871, 286.4601, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.345 AM, 0.3312858, 0.184205, 0.01877045, 286.9792, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.372 AM, 0.3338344, 0.184205, 0.01790904, 287.2103, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.412 AM, 0.3357003, 0.184205, 0.01729795, 287.3941, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.436 AM, 0.3386069, 0.184205, 0.01639114, 287.7605, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.476 AM, 0.3403394, 0.184205, 0.01581466, 288.002, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.512 AM, 0.3431267, 0.184205, 0.01475671, 288.4663, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.544 AM, 0.3455789, 0.184205, 0.01381744, 288.7005, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.576 AM, 0.3477769, 0.184205, 0.01298064, 288.9858, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.616 AM, 0.3500033, 0.184205, 0.01213444, 289.2676, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.644 AM, 0.3529318, 0.184205, 0.01115549, 289.6107, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.684 AM, 0.3549236, 0.184205, 0.01039616, 289.9272, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.720 AM, 0.3578168, 0.184205, 0.009444606, 290.2389, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.752 AM, 0.360249, 0.184205, 0.008549354, 290.6661, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.784 AM, 0.3625272, 0.184205, 0.007725231, 290.9574, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.820 AM, 0.3648405, 0.184205, 0.006748003, 291.2801, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.860 AM, 0.367289, 0.184205, 0.005635181, 291.7156, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.892 AM, 0.3699966, 0.184205, 0.004435145, 291.9961, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.924 AM, 0.3722396, 0.184205, 0.003530432, 292.2653, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.956 AM, 0.3744358, 0.184205, 0.002595086, 292.6313, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:33.992 AM, 0.3765894, 0.184205, 0.001636939, 292.9945, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.028 AM, 0.3790383, 0.184205, 0.0004999384, 293.4125, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.068 AM, 0.3814104, 0.184205, -0.0006511433, 293.8228, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.100 AM, 0.3840164, 0.184205, -0.001971054, 294.2794, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.136 AM, 0.386199, 0.184205, -0.002945121, 294.5419, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.164 AM, 0.3886305, 0.184205, -0.004034581, 294.7737, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.196 AM, 0.3904678, 0.184205, -0.004809262, 294.9733, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.236 AM, 0.3926874, 0.184205, -0.005769562, 295.2771, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.264 AM, 0.3954645, 0.184205, -0.00711375, 295.6934, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.296 AM, 0.3973092, 0.184205, -0.007983324, 295.8766, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.332 AM, 0.3994522, 0.184205, -0.0090125, 296.1861, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.376 AM, 0.4018728, 0.184205, -0.01019783, 296.5339, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.404 AM, 0.4046994, 0.184205, -0.01168414, 297.0624, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.444 AM, 0.4064958, 0.184205, -0.01267988, 297.3367, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.472 AM, 0.4092289, 0.184205, -0.014135, 297.6944, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.504 AM, 0.4109958, 0.184205, -0.01513524, 298.0314, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.588 AM, 0.4130508, 0.184205, -0.01633147, 298.3593, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.606 AM, 0.4185663, 0.184205, -0.01932969, 299.0542, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.625 AM, 0.4197685, 0.184205, -0.02003872, 299.2452, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.644 AM, 0.4209392, 0.184205, -0.02072984, 299.3629, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.676 AM, 0.4222113, 0.184205, -0.0214185, 299.5242, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.720 AM, 0.424247, 0.184205, -0.02253831, 299.9221, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.752 AM, 0.4271336, 0.184205, -0.02413689, 300.3297, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.788 AM, 0.4291134, 0.184205, -0.02531761, 300.708, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.816 AM, 0.4314474, 0.184205, -0.02667366, 301.026, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.856 AM, 0.4331899, 0.184205, -0.02772189, 301.3569, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.896 AM, 0.4357428, 0.184205, -0.02932658, 301.76, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.928 AM, 0.438296, 0.184205, -0.03082572, 302.067, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.956 AM, 0.4403375, 0.184205, -0.03205648, 302.4279, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:34.992 AM, 0.4419994, 0.184205, -0.03316446, 302.7512, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.020 AM, 0.4441227, 0.184205, -0.03477466, 303.1343, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.060 AM, 0.4458743, 0.184205, -0.03584816, 303.353, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.100 AM, 0.4484285, 0.184205, -0.03743347, 303.7403, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.128 AM, 0.4510603, 0.184205, -0.03907234, 304.1076, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.160 AM, 0.4527597, 0.184205, -0.04028445, 304.4343, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.196 AM, 0.4546083, 0.184205, -0.04161592, 304.636, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.228 AM, 0.4568033, 0.184205, -0.04312604, 304.9528, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.276 AM, 0.4587573, 0.184205, -0.04450369, 305.2568, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.304 AM, 0.4617499, 0.184205, -0.04685175, 305.7513, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.336 AM, 0.4635223, 0.184205, -0.04807671, 305.9613, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 11:12:35.368 AM, 0.4654433, 0.184205, -0.0494727, 306.3463, 0, NaN, NaN, 0, 0, 0, 0, 0
