Timestamp, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, UpArrow, DownArrow,  LeftArrow, RightArrow, Space
10-28-2020 10:56:15.956 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:15.980 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.008 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.037 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.081 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.112 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.144 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.176 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.212 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.253 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.284 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.321 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.349 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.385 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.433 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.461 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.492 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.524 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.561 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.592 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.624 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.661 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.709 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.732 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.765 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.801 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.837 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.865 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.908 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.945 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:16.973 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.005 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.040 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.081 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.112 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.149 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.181 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.213 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.249 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.284 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.326 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
10-28-2020 10:56:17.357 AM, 0, 0.184205, 0, 9.999999, 0, NaN, NaN, 0, 0, 0, 0, 0
